#Data tag : 19v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
299479:5976,77:77,07/20/17 14:47:33,STABLE BEAMS,6500,286054.226,255506.161,34.3,HFET
299479:5976,78:78,07/20/17 14:47:56,STABLE BEAMS,6500,286124.057,267115.846,34.3,HFET
299479:5976,79:79,07/20/17 14:48:20,STABLE BEAMS,6500,286018.170,271634.840,34.3,HFET
299479:5976,80:80,07/20/17 14:48:43,STABLE BEAMS,6500,285892.916,270717.137,34.3,HFET
299479:5976,81:81,07/20/17 14:49:06,STABLE BEAMS,6500,285736.246,258224.634,34.3,HFET
299479:5976,82:82,07/20/17 14:49:29,STABLE BEAMS,6500,285600.977,266707.095,34.3,HFET
299479:5976,83:83,07/20/17 14:49:53,STABLE BEAMS,6500,285414.479,269661.689,34.2,HFET
299479:5976,84:84,07/20/17 14:50:16,STABLE BEAMS,6500,285254.590,270987.054,34.2,HFET
299479:5976,85:85,07/20/17 14:50:39,STABLE BEAMS,6500,285155.528,269564.624,34.2,HFET
299479:5976,86:86,07/20/17 14:51:03,STABLE BEAMS,6500,285032.539,270230.990,34.2,HFET
299479:5976,87:87,07/20/17 14:51:26,STABLE BEAMS,6500,284818.698,269349.987,34.2,HFET
299479:5976,88:88,07/20/17 14:51:49,STABLE BEAMS,6500,284083.025,268573.923,34.1,HFET
299479:5976,89:89,07/20/17 14:52:13,STABLE BEAMS,6500,284003.906,268790.527,34.1,HFET
299479:5976,90:90,07/20/17 14:52:36,STABLE BEAMS,6500,283960.044,237535.489,34.1,HFET
299479:5976,91:91,07/20/17 14:52:59,STABLE BEAMS,6500,283789.733,269749.828,34.0,HFET
299479:5976,92:92,07/20/17 14:53:22,STABLE BEAMS,6500,283657.804,268977.277,34.0,HFET
299479:5976,93:93,07/20/17 14:53:46,STABLE BEAMS,6500,283598.969,269616.843,34.0,HFET
299479:5976,94:94,07/20/17 14:54:09,STABLE BEAMS,6500,283521.166,269584.078,34.0,HFET
299479:5976,95:95,07/20/17 14:54:32,STABLE BEAMS,6500,283451.273,62405.901,34.0,HFET
299479:5976,96:96,07/20/17 14:54:56,STABLE BEAMS,6500,283372.083,145399.237,34.0,HFET
299479:5976,97:97,07/20/17 14:55:19,STABLE BEAMS,6500,283239.662,266924.630,34.0,HFET
299479:5976,98:98,07/20/17 14:55:42,STABLE BEAMS,6500,283058.896,235794.296,34.0,HFET
299479:5976,99:99,07/20/17 14:56:06,STABLE BEAMS,6500,282922.140,267518.035,33.9,HFET
299479:5976,100:100,07/20/17 14:56:29,STABLE BEAMS,6500,282824.903,85277.261,33.9,HFET
299479:5976,101:101,07/20/17 14:56:52,STABLE BEAMS,6500,282782.434,266375.285,33.9,HFET
299479:5976,102:102,07/20/17 14:57:16,STABLE BEAMS,6500,282670.646,266516.662,33.9,HFET
299479:5976,103:103,07/20/17 14:57:39,STABLE BEAMS,6500,282446.823,266702.096,33.9,HFET
299479:5976,104:104,07/20/17 14:58:02,STABLE BEAMS,6500,282371.828,266254.755,33.9,HFET
299479:5976,105:105,07/20/17 14:58:26,STABLE BEAMS,6500,282569.246,239193.092,33.9,HFET
299479:5976,106:106,07/20/17 14:58:49,STABLE BEAMS,6500,282292.123,266501.346,33.9,HFET
299479:5976,107:107,07/20/17 14:59:12,STABLE BEAMS,6500,282172.455,266532.880,33.8,HFET
299479:5976,108:108,07/20/17 14:59:36,STABLE BEAMS,6500,282077.629,265096.348,33.8,HFET
299479:5976,109:109,07/20/17 14:59:59,STABLE BEAMS,6500,282017.213,265077.906,33.8,HFET
299479:5976,110:110,07/20/17 15:00:22,STABLE BEAMS,6500,281879.301,265591.937,33.8,HFET
299479:5976,111:111,07/20/17 15:00:45,STABLE BEAMS,6500,281764.842,265009.163,33.8,HFET
299479:5976,112:112,07/20/17 15:01:09,STABLE BEAMS,6500,281672.497,265006.584,33.8,HFET
299479:5976,113:113,07/20/17 15:01:32,STABLE BEAMS,6500,281451.119,267240.819,33.8,HFET
299479:5976,114:114,07/20/17 15:01:55,STABLE BEAMS,6500,281412.323,265397.983,33.8,HFET
299479:5976,115:115,07/20/17 15:02:19,STABLE BEAMS,6500,281361.677,261918.466,33.8,HFET
299479:5976,116:116,07/20/17 15:02:42,STABLE BEAMS,6500,281142.188,221972.905,33.7,HFET
299479:5976,117:117,07/20/17 15:03:05,STABLE BEAMS,6500,281288.299,0.000,33.7,HFET
299479:5976,118:0,07/20/17 15:03:29,STABLE BEAMS,6500,281098.459,0.000,33.7,HFET
299479:5976,119:0,07/20/17 15:03:52,STABLE BEAMS,6500,280979.941,0.000,33.7,HFET
299479:5976,120:0,07/20/17 15:04:15,STABLE BEAMS,6500,280873.199,0.000,33.7,HFET
299479:5976,121:0,07/20/17 15:04:39,STABLE BEAMS,6500,280797.443,0.000,33.7,HFET
299479:5976,122:0,07/20/17 15:05:02,STABLE BEAMS,6500,280753.815,0.000,33.7,HFET
299479:5976,123:0,07/20/17 15:05:25,STABLE BEAMS,6500,280875.008,0.000,33.7,HFET
299480:5976,1:1,07/20/17 15:07:52,STABLE BEAMS,6500,279769.627,49331.803,33.6,HFET
299480:5976,2:2,07/20/17 15:08:15,STABLE BEAMS,6500,279634.389,153515.161,33.5,HFET
299480:5976,3:3,07/20/17 15:08:38,STABLE BEAMS,6500,279409.919,266438.748,33.5,HFET
299480:5976,4:4,07/20/17 15:09:02,STABLE BEAMS,6500,279394.774,269751.748,33.5,HFET
299480:5976,5:5,07/20/17 15:09:25,STABLE BEAMS,6500,279192.541,270660.615,33.5,HFET
299480:5976,6:6,07/20/17 15:09:48,STABLE BEAMS,6500,279078.946,264982.355,33.5,HFET
299480:5976,7:7,07/20/17 15:10:12,STABLE BEAMS,6500,278933.502,270291.767,33.5,HFET
299480:5976,8:8,07/20/17 15:10:35,STABLE BEAMS,6500,278821.247,269898.665,33.4,HFET
299480:5976,9:9,07/20/17 15:10:58,STABLE BEAMS,6500,278664.751,269646.434,33.4,HFET
299480:5976,10:10,07/20/17 15:11:22,STABLE BEAMS,6500,278481.836,269346.762,33.4,HFET
299480:5976,11:11,07/20/17 15:11:45,STABLE BEAMS,6500,278367.973,265494.372,33.4,HFET
299480:5976,12:12,07/20/17 15:12:08,STABLE BEAMS,6500,278195.323,269570.288,33.4,HFET
299480:5976,13:13,07/20/17 15:12:32,STABLE BEAMS,6500,278252.427,268958.178,33.4,HFET
299480:5976,14:14,07/20/17 15:12:55,STABLE BEAMS,6500,278148.232,269021.628,33.4,HFET
299480:5976,15:15,07/20/17 15:13:18,STABLE BEAMS,6500,277911.244,268916.241,33.3,HFET
299480:5976,16:16,07/20/17 15:13:42,STABLE BEAMS,6500,278428.449,269084.036,33.4,HFET
299480:5976,17:17,07/20/17 15:14:05,STABLE BEAMS,6500,278834.185,269329.795,33.4,HFET
299480:5976,18:18,07/20/17 15:14:28,STABLE BEAMS,6500,278835.970,268192.237,33.4,HFET
299480:5976,19:19,07/20/17 15:14:51,STABLE BEAMS,6500,276868.662,267726.307,33.2,HFET
299480:5976,20:20,07/20/17 15:15:15,STABLE BEAMS,6500,270191.553,262173.758,32.4,HFET
299480:5976,21:21,07/20/17 15:15:38,STABLE BEAMS,6500,272934.441,264987.971,32.7,HFET
299480:5976,22:22,07/20/17 15:16:01,STABLE BEAMS,6500,263968.887,251928.683,31.7,HFET
299480:5976,23:23,07/20/17 15:16:25,STABLE BEAMS,6500,265911.756,258329.782,31.9,HFET
299480:5976,24:24,07/20/17 15:16:48,STABLE BEAMS,6500,278312.158,269169.807,33.4,HFET
299480:5976,25:25,07/20/17 15:17:11,STABLE BEAMS,6500,278099.010,269952.953,33.4,HFET
299480:5976,26:26,07/20/17 15:17:35,STABLE BEAMS,6500,278320.312,269227.788,33.4,HFET
299480:5976,27:27,07/20/17 15:17:58,STABLE BEAMS,6500,278081.041,268699.214,33.4,HFET
299480:5976,28:28,07/20/17 15:18:21,STABLE BEAMS,6500,278059.776,183077.258,33.4,HFET
299480:5976,29:29,07/20/17 15:18:45,STABLE BEAMS,6500,277783.359,269010.144,33.3,HFET
299480:5976,30:30,07/20/17 15:19:08,STABLE BEAMS,6500,277615.002,268723.568,33.3,HFET
299480:5976,31:31,07/20/17 15:19:31,STABLE BEAMS,6500,277518.049,173481.938,33.3,HFET
299480:5976,32:32,07/20/17 15:19:55,STABLE BEAMS,6500,277458.841,62480.059,33.3,HFET
299480:5976,33:33,07/20/17 15:20:18,STABLE BEAMS,6500,277176.660,237970.430,33.2,HFET
299480:5976,34:34,07/20/17 15:20:41,STABLE BEAMS,6500,276824.896,267373.853,33.2,HFET
299480:5976,35:35,07/20/17 15:21:04,STABLE BEAMS,6500,276712.484,268193.228,33.2,HFET
299480:5976,36:36,07/20/17 15:21:28,STABLE BEAMS,6500,276580.693,267484.250,33.2,HFET
299480:5976,37:37,07/20/17 15:21:51,STABLE BEAMS,6500,277098.347,267715.979,33.2,HFET
299480:5976,38:38,07/20/17 15:22:14,STABLE BEAMS,6500,283210.406,274172.810,34.0,HFET
299480:5976,39:39,07/20/17 15:22:38,STABLE BEAMS,6500,277460.626,268142.933,33.3,HFET
299480:5976,40:40,07/20/17 15:23:01,STABLE BEAMS,6500,276002.444,266488.149,33.1,HFET
299480:5976,41:41,07/20/17 15:23:24,STABLE BEAMS,6500,276059.861,104012.346,33.1,HFET
299480:5976,42:42,07/20/17 15:23:48,STABLE BEAMS,6500,268640.815,142439.710,32.2,HFET
299480:5976,43:43,07/20/17 15:24:11,STABLE BEAMS,6500,272493.291,262787.511,32.7,HFET
299480:5976,44:44,07/20/17 15:24:34,STABLE BEAMS,6500,283233.538,256058.021,34.0,HFET
299480:5976,45:45,07/20/17 15:24:58,STABLE BEAMS,6500,283221.836,274059.521,34.0,HFET
299480:5976,46:46,07/20/17 15:25:21,STABLE BEAMS,6500,283208.175,274119.560,34.0,HFET
299480:5976,47:47,07/20/17 15:25:44,STABLE BEAMS,6500,283235.075,274238.532,34.0,HFET
299480:5976,48:48,07/20/17 15:26:07,STABLE BEAMS,6500,282780.847,273757.835,33.9,HFET
299480:5976,49:49,07/20/17 15:26:31,STABLE BEAMS,6500,282653.465,272970.252,33.9,HFET
299480:5976,50:50,07/20/17 15:26:54,STABLE BEAMS,6500,282561.486,273656.421,33.9,HFET
299480:5976,51:51,07/20/17 15:27:17,STABLE BEAMS,6500,282463.335,272053.201,33.9,HFET
299480:5976,52:52,07/20/17 15:27:41,STABLE BEAMS,6500,282320.460,236778.118,33.9,HFET
299480:5976,53:53,07/20/17 15:28:04,STABLE BEAMS,6500,282205.775,272159.205,33.9,HFET
299480:5976,54:54,07/20/17 15:28:27,STABLE BEAMS,6500,282088.016,268873.044,33.8,HFET
299480:5976,55:55,07/20/17 15:28:51,STABLE BEAMS,6500,281646.219,49079.609,33.8,HFET
299480:5976,56:56,07/20/17 15:29:14,STABLE BEAMS,6500,281740.745,210686.877,33.8,HFET
299480:5976,57:57,07/20/17 15:29:37,STABLE BEAMS,6500,281563.345,271697.955,33.8,HFET
299480:5976,58:58,07/20/17 15:30:01,STABLE BEAMS,6500,281472.290,271768.572,33.8,HFET
299480:5976,59:59,07/20/17 15:30:24,STABLE BEAMS,6500,281344.993,271117.141,33.7,HFET
299480:5976,60:60,07/20/17 15:30:47,STABLE BEAMS,6500,281352.232,271703.400,33.8,HFET
299480:5976,61:61,07/20/17 15:31:11,STABLE BEAMS,6500,281180.414,272517.773,33.7,HFET
299480:5976,62:62,07/20/17 15:31:34,STABLE BEAMS,6500,280934.254,270763.426,33.7,HFET
299480:5976,63:63,07/20/17 15:31:57,STABLE BEAMS,6500,280836.907,271167.305,33.7,HFET
299480:5976,64:64,07/20/17 15:32:20,STABLE BEAMS,6500,280740.974,272139.012,33.7,HFET
299480:5976,65:65,07/20/17 15:32:44,STABLE BEAMS,6500,280616.608,271208.078,33.7,HFET
299480:5976,66:66,07/20/17 15:33:07,STABLE BEAMS,6500,280511.703,271479.165,33.6,HFET
299480:5976,67:67,07/20/17 15:33:30,STABLE BEAMS,6500,280396.313,269951.778,33.6,HFET
299480:5976,68:68,07/20/17 15:33:54,STABLE BEAMS,6500,280237.792,267156.740,33.6,HFET
299480:5976,69:69,07/20/17 15:34:17,STABLE BEAMS,6500,279678.212,269475.450,33.5,HFET
299480:5976,70:70,07/20/17 15:34:40,STABLE BEAMS,6500,280138.863,270774.574,33.6,HFET
299480:5976,71:71,07/20/17 15:35:04,STABLE BEAMS,6500,279884.864,270955.988,33.6,HFET
299480:5976,72:72,07/20/17 15:35:27,STABLE BEAMS,6500,279725.531,269796.598,33.6,HFET
299480:5976,73:73,07/20/17 15:35:50,STABLE BEAMS,6500,279850.608,271052.544,33.6,HFET
299480:5976,74:74,07/20/17 15:36:14,STABLE BEAMS,6500,279476.347,270070.601,33.5,HFET
299480:5976,75:75,07/20/17 15:36:37,STABLE BEAMS,6500,279369.566,269601.315,33.5,HFET
299480:5976,76:76,07/20/17 15:37:00,STABLE BEAMS,6500,279330.899,269411.460,33.5,HFET
299480:5976,77:77,07/20/17 15:37:23,STABLE BEAMS,6500,279220.029,269777.153,33.5,HFET
299480:5976,78:78,07/20/17 15:37:47,STABLE BEAMS,6500,279083.284,270055.041,33.5,HFET
299480:5976,79:79,07/20/17 15:38:10,STABLE BEAMS,6500,278641.849,265477.867,33.4,HFET
299480:5976,80:80,07/20/17 15:38:33,STABLE BEAMS,6500,278495.839,261380.970,33.4,HFET
299480:5976,81:81,07/20/17 15:38:57,STABLE BEAMS,6500,278528.481,265964.590,33.4,HFET
299480:5976,82:82,07/20/17 15:39:20,STABLE BEAMS,6500,278482.778,257627.476,33.4,HFET
299480:5976,83:83,07/20/17 15:39:43,STABLE BEAMS,6500,278323.807,269939.494,33.4,HFET
299480:5976,84:84,07/20/17 15:40:07,STABLE BEAMS,6500,278212.127,268775.061,33.4,HFET
299480:5976,85:85,07/20/17 15:40:30,STABLE BEAMS,6500,278164.342,268464.683,33.4,HFET
299480:5976,86:86,07/20/17 15:40:53,STABLE BEAMS,6500,278450.433,265335.300,33.4,HFET
299480:5976,87:87,07/20/17 15:41:17,STABLE BEAMS,6500,278110.560,269366.606,33.4,HFET
299480:5976,88:88,07/20/17 15:41:40,STABLE BEAMS,6500,278014.793,266084.974,33.4,HFET
299480:5976,89:89,07/20/17 15:42:03,STABLE BEAMS,6500,277892.631,268013.572,33.3,HFET
299480:5976,90:90,07/20/17 15:42:27,STABLE BEAMS,6500,277765.068,269159.701,33.3,HFET
299480:5976,91:91,07/20/17 15:42:50,STABLE BEAMS,6500,277680.035,264831.083,33.3,HFET
299480:5976,92:92,07/20/17 15:43:13,STABLE BEAMS,6500,277487.937,268825.943,33.3,HFET
299480:5976,93:93,07/20/17 15:43:36,STABLE BEAMS,6500,276427.864,268017.785,33.2,HFET
299480:5976,94:94,07/20/17 15:44:00,STABLE BEAMS,6500,276928.487,268344.394,33.2,HFET
299480:5976,95:95,07/20/17 15:44:23,STABLE BEAMS,6500,276652.660,268279.927,33.2,HFET
299480:5976,96:96,07/20/17 15:44:46,STABLE BEAMS,6500,276497.575,267346.120,33.2,HFET
299480:5976,97:97,07/20/17 15:45:10,STABLE BEAMS,6500,276837.163,267322.588,33.2,HFET
299480:5976,98:98,07/20/17 15:45:33,STABLE BEAMS,6500,276538.738,267313.634,33.2,HFET
299480:5976,99:99,07/20/17 15:45:56,STABLE BEAMS,6500,276321.006,267333.023,33.1,HFET
299480:5976,100:100,07/20/17 15:46:20,STABLE BEAMS,6500,276225.796,268230.212,33.1,HFET
299480:5976,101:101,07/20/17 15:46:43,STABLE BEAMS,6500,276039.640,266213.690,33.1,HFET
299480:5976,102:102,07/20/17 15:47:06,STABLE BEAMS,6500,275902.949,267055.108,33.1,HFET
299480:5976,103:103,07/20/17 15:47:30,STABLE BEAMS,6500,275823.601,266757.721,33.1,HFET
299480:5976,104:104,07/20/17 15:47:53,STABLE BEAMS,6500,275586.700,266688.893,33.1,HFET
299480:5976,105:105,07/20/17 15:48:16,STABLE BEAMS,6500,274632.049,265552.256,32.9,HFET
299480:5976,106:106,07/20/17 15:48:40,STABLE BEAMS,6500,275269.467,267355.685,33.0,HFET
299480:5976,107:107,07/20/17 15:49:03,STABLE BEAMS,6500,275009.556,265518.901,33.0,HFET
299480:5976,108:108,07/20/17 15:49:26,STABLE BEAMS,6500,274794.473,266704.826,33.0,HFET
299480:5976,109:109,07/20/17 15:49:49,STABLE BEAMS,6500,274760.328,266515.507,33.0,HFET
299480:5976,110:110,07/20/17 15:50:13,STABLE BEAMS,6500,275105.873,266114.191,33.0,HFET
299480:5976,111:111,07/20/17 15:50:36,STABLE BEAMS,6500,274562.471,266344.599,32.9,HFET
299480:5976,112:112,07/20/17 15:50:59,STABLE BEAMS,6500,274475.523,265730.841,32.9,HFET
299480:5976,113:113,07/20/17 15:51:23,STABLE BEAMS,6500,274292.982,265956.986,32.9,HFET
299480:5976,114:114,07/20/17 15:51:46,STABLE BEAMS,6500,274113.764,265604.349,32.9,HFET
299480:5976,115:115,07/20/17 15:52:09,STABLE BEAMS,6500,274087.623,265041.090,32.9,HFET
299480:5976,116:116,07/20/17 15:52:33,STABLE BEAMS,6500,273962.744,264802.327,32.9,HFET
299480:5976,117:117,07/20/17 15:52:56,STABLE BEAMS,6500,273820.820,148861.326,32.8,HFET
299480:5976,118:118,07/20/17 15:53:19,STABLE BEAMS,6500,273854.888,89948.608,32.9,HFET
299480:5976,119:119,07/20/17 15:53:43,STABLE BEAMS,6500,273368.072,264371.520,32.8,HFET
299480:5976,120:120,07/20/17 15:54:06,STABLE BEAMS,6500,273658.084,264755.920,32.8,HFET
299480:5976,121:121,07/20/17 15:54:29,STABLE BEAMS,6500,273496.291,265505.633,32.8,HFET
299480:5976,122:122,07/20/17 15:54:53,STABLE BEAMS,6500,272964.568,264169.687,32.7,HFET
299480:5976,123:123,07/20/17 15:55:16,STABLE BEAMS,6500,273201.997,264167.313,32.8,HFET
299480:5976,124:124,07/20/17 15:55:39,STABLE BEAMS,6500,273059.683,264734.602,32.8,HFET
299480:5976,125:125,07/20/17 15:56:02,STABLE BEAMS,6500,273424.488,265242.601,32.8,HFET
299480:5976,126:126,07/20/17 15:56:26,STABLE BEAMS,6500,272938.777,264786.976,32.7,HFET
299480:5976,127:127,07/20/17 15:56:49,STABLE BEAMS,6500,272848.568,221769.757,32.7,HFET
299480:5976,128:128,07/20/17 15:57:12,STABLE BEAMS,6500,272681.136,206409.722,32.7,HFET
299480:5976,129:129,07/20/17 15:57:36,STABLE BEAMS,6500,272560.605,263802.492,32.7,HFET
299480:5976,130:130,07/20/17 15:57:59,STABLE BEAMS,6500,272472.356,263648.891,32.7,HFET
299480:5976,131:131,07/20/17 15:58:22,STABLE BEAMS,6500,272345.335,259562.441,32.7,HFET
299480:5976,132:132,07/20/17 15:58:46,STABLE BEAMS,6500,272264.025,262797.503,32.7,HFET
299480:5976,133:133,07/20/17 15:59:09,STABLE BEAMS,6500,272126.526,263029.192,32.6,HFET
299480:5976,134:134,07/20/17 15:59:32,STABLE BEAMS,6500,271986.155,230327.591,32.6,HFET
299480:5976,135:135,07/20/17 15:59:56,STABLE BEAMS,6500,271811.127,206728.956,32.6,HFET
299480:5976,136:136,07/20/17 16:00:19,STABLE BEAMS,6500,271665.161,263197.738,32.6,HFET
299480:5976,137:137,07/20/17 16:00:42,STABLE BEAMS,6500,271546.818,262626.932,32.6,HFET
299480:5976,138:138,07/20/17 16:01:06,STABLE BEAMS,6500,271457.609,262354.214,32.6,HFET
299480:5976,139:139,07/20/17 16:01:29,STABLE BEAMS,6500,271381.729,262990.626,32.6,HFET
299480:5976,140:140,07/20/17 16:01:52,STABLE BEAMS,6500,271294.280,201412.525,32.5,HFET
299480:5976,141:141,07/20/17 16:02:15,STABLE BEAMS,6500,271117.600,70687.788,32.5,HFET
299480:5976,142:142,07/20/17 16:02:39,STABLE BEAMS,6500,271035.305,263018.143,32.5,HFET
299480:5976,143:143,07/20/17 16:03:02,STABLE BEAMS,6500,270875.400,262768.850,32.5,HFET
299480:5976,144:144,07/20/17 16:03:25,STABLE BEAMS,6500,270709.228,262655.648,32.5,HFET
299480:5976,145:145,07/20/17 16:03:49,STABLE BEAMS,6500,270584.874,262250.355,32.5,HFET
299480:5976,146:146,07/20/17 16:04:12,STABLE BEAMS,6500,270522.994,262706.021,32.5,HFET
299480:5976,147:147,07/20/17 16:04:35,STABLE BEAMS,6500,270373.943,188069.981,32.4,HFET
299480:5976,148:148,07/20/17 16:04:59,STABLE BEAMS,6500,270281.967,77696.905,32.4,HFET
299480:5976,149:149,07/20/17 16:05:22,STABLE BEAMS,6500,270175.873,144685.433,32.4,HFET
299480:5976,150:150,07/20/17 16:05:45,STABLE BEAMS,6500,270032.820,261985.252,32.4,HFET
299480:5976,151:151,07/20/17 16:06:09,STABLE BEAMS,6500,269834.605,261595.871,32.4,HFET
299480:5976,152:152,07/20/17 16:06:32,STABLE BEAMS,6500,269796.682,260652.294,32.4,HFET
299480:5976,153:153,07/20/17 16:06:55,STABLE BEAMS,6500,269949.219,261785.860,32.4,HFET
299480:5976,154:154,07/20/17 16:07:18,STABLE BEAMS,6500,269547.617,261552.129,32.3,HFET
299480:5976,155:155,07/20/17 16:07:42,STABLE BEAMS,6500,269428.102,261258.042,32.3,HFET
299480:5976,156:156,07/20/17 16:08:05,STABLE BEAMS,6500,269309.976,258144.387,32.3,HFET
299480:5976,157:157,07/20/17 16:08:28,STABLE BEAMS,6500,269147.859,260438.628,32.3,HFET
299480:5976,158:158,07/20/17 16:08:52,STABLE BEAMS,6500,269061.761,257505.883,32.3,HFET
299480:5976,159:159,07/20/17 16:09:15,STABLE BEAMS,6500,268962.140,260467.677,32.3,HFET
299480:5976,160:160,07/20/17 16:09:38,STABLE BEAMS,6500,268911.091,260408.874,32.3,HFET
299480:5976,161:161,07/20/17 16:10:02,STABLE BEAMS,6500,268749.450,256609.287,32.2,HFET
299480:5976,162:162,07/20/17 16:10:25,STABLE BEAMS,6500,268588.578,260217.193,32.2,HFET
299480:5976,163:163,07/20/17 16:10:48,STABLE BEAMS,6500,268441.158,260266.106,32.2,HFET
299480:5976,164:164,07/20/17 16:11:12,STABLE BEAMS,6500,268304.636,256174.664,32.2,HFET
299480:5976,165:165,07/20/17 16:11:35,STABLE BEAMS,6500,268216.463,260800.358,32.2,HFET
299480:5976,166:166,07/20/17 16:11:58,STABLE BEAMS,6500,268110.309,255003.583,32.2,HFET
299480:5976,167:167,07/20/17 16:12:22,STABLE BEAMS,6500,267947.636,259631.052,32.1,HFET
299480:5976,168:168,07/20/17 16:12:45,STABLE BEAMS,6500,267770.377,259548.843,32.1,HFET
299480:5976,169:169,07/20/17 16:13:08,STABLE BEAMS,6500,267545.866,260473.151,32.1,HFET
299480:5976,170:170,07/20/17 16:13:31,STABLE BEAMS,6500,267528.579,259384.540,32.1,HFET
299480:5976,171:171,07/20/17 16:13:55,STABLE BEAMS,6500,267600.452,259493.451,32.1,HFET
299480:5976,172:172,07/20/17 16:14:18,STABLE BEAMS,6500,267421.736,167642.507,32.1,HFET
299480:5976,173:173,07/20/17 16:14:41,STABLE BEAMS,6500,267099.826,259034.924,32.0,HFET
299480:5976,174:174,07/20/17 16:15:05,STABLE BEAMS,6500,267457.251,259382.265,32.1,HFET
299480:5976,175:175,07/20/17 16:15:28,STABLE BEAMS,6500,267082.193,259248.707,32.0,HFET
299480:5976,176:176,07/20/17 16:15:51,STABLE BEAMS,6500,266887.237,258970.958,32.0,HFET
299480:5976,177:177,07/20/17 16:16:15,STABLE BEAMS,6500,266731.314,159655.699,32.0,HFET
299480:5976,178:178,07/20/17 16:16:38,STABLE BEAMS,6500,266691.096,254613.119,32.0,HFET
299480:5976,179:179,07/20/17 16:17:01,STABLE BEAMS,6500,266557.785,258475.741,32.0,HFET
299480:5976,180:180,07/20/17 16:17:25,STABLE BEAMS,6500,266453.599,258790.321,32.0,HFET
299480:5976,181:181,07/20/17 16:17:48,STABLE BEAMS,6500,266418.334,257517.501,32.0,HFET
299480:5976,182:182,07/20/17 16:18:11,STABLE BEAMS,6500,266269.994,257673.787,31.9,HFET
299480:5976,183:183,07/20/17 16:18:34,STABLE BEAMS,6500,266184.830,258442.707,31.9,HFET
299480:5976,184:184,07/20/17 16:18:58,STABLE BEAMS,6500,266062.618,257626.484,31.9,HFET
299480:5976,185:185,07/20/17 16:19:21,STABLE BEAMS,6500,265878.127,257669.253,31.9,HFET
299480:5976,186:186,07/20/17 16:19:44,STABLE BEAMS,6500,265769.785,257324.507,31.9,HFET
299480:5976,187:187,07/20/17 16:20:08,STABLE BEAMS,6500,265597.233,257031.446,31.9,HFET
299480:5976,188:188,07/20/17 16:20:31,STABLE BEAMS,6500,265472.476,258433.835,31.8,HFET
299480:5976,189:189,07/20/17 16:20:54,STABLE BEAMS,6500,265376.916,252717.016,31.8,HFET
299480:5976,190:190,07/20/17 16:21:18,STABLE BEAMS,6500,265256.122,257961.609,31.8,HFET
299480:5976,191:191,07/20/17 16:21:41,STABLE BEAMS,6500,265133.052,256338.427,31.8,HFET
299480:5976,192:192,07/20/17 16:22:04,STABLE BEAMS,6500,265058.987,257180.332,31.8,HFET
299480:5976,193:193,07/20/17 16:22:28,STABLE BEAMS,6500,264910.092,256841.085,31.8,HFET
299480:5976,194:194,07/20/17 16:22:51,STABLE BEAMS,6500,264781.849,256388.316,31.8,HFET
299480:5976,195:195,07/20/17 16:23:14,STABLE BEAMS,6500,264695.950,239686.835,31.8,HFET
299480:5976,196:196,07/20/17 16:23:38,STABLE BEAMS,6500,264529.180,255824.063,31.7,HFET
299480:5976,197:197,07/20/17 16:24:01,STABLE BEAMS,6500,264444.273,256940.861,31.7,HFET
299480:5976,198:198,07/20/17 16:24:24,STABLE BEAMS,6500,264416.441,256241.533,31.7,HFET
299480:5976,199:199,07/20/17 16:24:47,STABLE BEAMS,6500,264343.940,256016.831,31.7,HFET
299480:5976,200:200,07/20/17 16:25:11,STABLE BEAMS,6500,264308.953,255954.303,31.7,HFET
299480:5976,201:201,07/20/17 16:25:34,STABLE BEAMS,6500,264227.711,256618.504,31.7,HFET
299480:5976,202:202,07/20/17 16:25:57,STABLE BEAMS,6500,264114.232,256773.772,31.7,HFET
299480:5976,203:203,07/20/17 16:26:21,STABLE BEAMS,6500,264018.185,256361.208,31.7,HFET
299480:5976,204:204,07/20/17 16:26:44,STABLE BEAMS,6500,263908.496,255675.329,31.7,HFET
299480:5976,205:205,07/20/17 16:27:07,STABLE BEAMS,6500,263733.935,254946.239,31.6,HFET
299480:5976,206:206,07/20/17 16:27:31,STABLE BEAMS,6500,263544.397,252640.877,31.6,HFET
299480:5976,207:207,07/20/17 16:27:54,STABLE BEAMS,6500,263509.709,256592.336,31.6,HFET
